FIPS,State,County,Weighted_Mean_Score,F1_hardship,F2_geo_inacc,F3_urban_access,F4_alt_outlets,F5_retail_env
48265,Texas,Kerr County,-0.371507379,-0.121512392,-0.793107962,0.498942945,-0.732494304,-0.709365183
12007,Florida,Bradford County,-0.37163907,0.044593354,-0.945147001,-0.197086464,-0.274374526,-0.486180711
17139,Illinois,Moultrie County,-0.371989588,-0.717495791,-0.958924458,0.57519783,-0.710011794,-0.048713728
28039,Mississippi,George County,-0.372806551,0.248932367,-0.232292706,-0.428107727,-0.660477053,-0.792087634
56001,Wyoming,Albany County,-0.372898172,-0.960748302,0.54514513,-0.951252681,0.18773658,-0.685371585
39069,Ohio,Henry County,-0.373649529,-0.912500753,-0.444217522,0.543479677,-0.71472746,-0.340281588
26091,Michigan,Lenawee County,-0.373893317,-0.311019727,-0.927546566,-0.348326833,0.225253472,-0.507826931
47003,Tennessee,Bedford County,-0.374346652,0.573180499,-0.764910913,-0.485668783,-0.650658204,-0.543675861
27145,Minnesota,Stearns County,-0.374419085,-0.730579613,-0.4679904,-0.585248271,0.096135595,-0.184412735
8039,Colorado,Elbert County,-0.374494194,-1.690738941,0.345144608,0.046652072,0.111333422,-0.684862132
36087,New York,Rockland County,-0.375310664,-0.94209782,-0.457009189,-1.87825997,1.742133583,-0.341319926
30093,Montana,Silver Bow County,-0.375735803,-0.105227155,-0.704876806,-0.905672333,0.185974525,-0.348877248
20059,Kansas,Franklin County,-0.37594819,-0.542893522,0.08663883,-0.302777327,-0.651007924,-0.469701005
18019,Indiana,Clark County,-0.376937092,-0.650273721,-0.156526584,-0.573099454,0.164649284,-0.669434983
47147,Tennessee,Robertson County,-0.377368949,-0.206372145,-0.88567644,-0.396197368,0.137718204,-0.536316998
25027,Massachusetts,Worcester County,-0.377467313,-0.545619321,-0.914591547,-1.041595457,1.059871585,-0.445401824
37085,North Carolina,Harnett County,-0.377778813,0.077974969,-0.538746377,-0.398567258,-0.646660811,-0.382894587
20067,Kansas,Grant County,-0.379009467,-0.901353854,0.179175244,-0.099132719,-0.661954049,-0.411781959
13297,Georgia,Walton County,-0.379024634,-0.229924819,-0.623715457,-0.724028814,0.330678571,-0.648132651
24025,Maryland,Harford County,-0.379154711,-1.269391677,-0.75125479,-1.040519131,1.79221295,-0.626820906
47165,Tennessee,Sumner County,-0.379472429,-0.683854528,-0.347545733,-0.40661397,0.142033153,-0.601381069
30049,Montana,Lewis and Clark County,-0.380156419,-0.779291466,0.147517654,-0.307688589,-0.642327168,-0.318992526
48221,Texas,Hood County,-0.380671807,-0.542409212,-0.281434775,0.20933658,-0.69799509,-0.590856536
36055,New York,Monroe County,-0.38077216,-0.237073374,-0.901081743,-1.475519626,1.30596826,-0.596154315
37147,North Carolina,Pitt County,-0.381720558,0.361673949,-0.963361849,-1.121962698,0.129009926,-0.313962117
16057,Idaho,Latah County,-0.381812576,-0.919281354,-0.114585264,-0.522522888,0.01281187,-0.365485244
8019,Colorado,Clear Creek County,-0.381862449,-1.016300638,-0.37791142,0.612224966,-0.720577454,-0.4067477
28087,Mississippi,Lowndes County,-0.382297215,0.855098937,-0.653242692,-0.645852273,-0.648435494,-0.819054552
12097,Florida,Osceola County,-0.382879932,0.544740771,0.952132663,-2.296816735,-0.497779967,-0.616676393
29077,Missouri,Greene County,-0.383560928,-0.255544706,-0.281942292,-1.121928113,0.325434353,-0.583823881
18087,Indiana,LaGrange County,-0.384085841,-0.63584188,-0.638648222,0.425624924,-0.453593996,-0.61797003
24033,Maryland,Prince George's County,-0.38414424,-0.559568391,-0.117249877,-2.040092895,1.382828621,-0.586638659
13169,Georgia,Jones County,-0.384478017,0.049790641,-0.613240629,-0.071216381,-0.680829881,-0.606893837
34013,New Jersey,Essex County,-0.385200689,-0.102139517,-0.780880733,-1.212816449,0.356230228,-0.186396974
17033,Illinois,Crawford County,-0.385340672,-0.193393515,-0.626643128,0.005025219,-0.678625775,-0.433066162
51145,Virginia,Powhatan County,-0.385686616,-1.664657965,0.281601527,-0.132776554,0.132445737,-0.545045823
22121,Louisiana,West Baton Rouge Parish,-0.386116969,0.367558389,-0.757952161,-0.539172023,-0.636262111,-0.364756938
6037,California,Los Angeles County,-0.386136077,-0.274586759,-0.386615333,-1.47375206,0.756539485,-0.552265717
48013,Texas,Atascosa County,-0.386234839,0.578000336,-0.386889597,-0.85921051,-0.620745369,-0.642329055
18027,Indiana,Daviess County,-0.386446929,-0.45976977,-0.365300484,-0.088312462,-0.664906226,-0.353945703
17049,Illinois,Effingham County,-0.386505346,-0.592985524,-0.560776103,0.036003418,-0.667033449,-0.147735073
20169,Kansas,Saline County,-0.387168763,-0.458008873,-0.287716153,-0.855498587,0.344421368,-0.67904157
21101,Kentucky,Henderson County,-0.38743726,0.096072019,-0.441223543,-0.528151122,-0.636108017,-0.427775638
48323,Texas,Maverick County,-0.387464535,1.44152455,-0.4886967,-1.787525005,-0.54840269,-0.55422283
54049,West Virginia,Marion County,-0.388208557,-0.032867112,-0.936271293,-0.319251187,-0.131064658,-0.521588535
29219,Missouri,Warren County,-0.388326379,-0.21574425,-0.944853672,-0.296649396,0.128219253,-0.612603831
13115,Georgia,Floyd County,-0.388512519,0.620585086,-0.863081496,-0.680011786,-0.627742768,-0.392311632
48251,Texas,Johnson County,-0.388667102,-0.342361942,-0.65559727,-0.598189771,0.321793904,-0.66898043
5053,Arkansas,Grant County,-0.388859759,-0.465620063,-0.183307319,-0.180602373,-0.660074577,-0.454694464
29037,Missouri,Cass County,-0.389316999,-0.873534416,0.060523525,-0.633111561,0.162606444,-0.663068985
18079,Indiana,Jennings County,-0.389508057,-0.092342389,-0.481586751,-0.094441605,-0.676470936,-0.602698603
37133,North Carolina,Onslow County,-0.389562651,-0.423874625,-0.825109239,-1.212432315,1.121026461,-0.607423536
39085,Ohio,Lake County,-0.389586646,-0.971658543,0.153449977,-0.873792812,0.142594555,-0.398526407
24009,Maryland,Calvert County,-0.389809399,-1.546058592,-0.756928423,-0.665330433,1.572023701,-0.552753248
6065,California,Riverside County,-0.389885871,-0.274452106,-0.369017102,-1.609348041,0.984035168,-0.680647276
20121,Kansas,Miami County,-0.391223436,-0.959070435,-0.609808641,-0.089421667,0.125670332,-0.423486767
27059,Minnesota,Isanti County,-0.391754694,-0.998096513,0.335236993,-0.30377345,-0.639825912,-0.352314589
48183,Texas,Gregg County,-0.391838543,0.277806153,-0.488539363,-1.354247068,0.213197065,-0.607409503
22055,Louisiana,Lafayette Parish,-0.393843162,0.003556921,0.188546249,-1.408731686,-0.171270391,-0.581316905
42091,Pennsylvania,Montgomery County,-0.393927059,-1.483001226,0.915158831,-1.111971255,0.291784592,-0.581606235
48375,Texas,Potter County,-0.394005286,0.672420314,-0.775807692,-1.309729279,0.200239274,-0.757149045
39037,Ohio,Darke County,-0.394611963,-0.908832004,-0.849736811,0.023643774,0.118198906,-0.356333682
42087,Pennsylvania,Mifflin County,-0.394822313,0.382137276,-0.839391313,-0.30502649,-0.661438403,-0.550392637
8087,Colorado,Morgan County,-0.395009863,-0.220843964,-0.712257064,-0.166982214,-0.655267854,-0.21969822
53053,Washington,Pierce County,-0.395257972,-0.348044162,-0.582101759,-1.702154735,1.372239025,-0.716228231
26023,Michigan,Branch County,-0.395323788,0.065825826,-0.879230775,0.055362417,-0.687797311,-0.530779095
18173,Indiana,Warrick County,-0.395462494,-1.32499913,-0.765587997,-0.413900717,1.118697899,-0.591522523
39153,Ohio,Summit County,-0.396001801,-0.312511537,-0.529480478,-1.186709839,0.619678812,-0.570985963
40037,Oklahoma,Creek County,-0.396407677,0.287607766,-0.842710555,-0.126354948,-0.677793212,-0.622787437
51031,Virginia,Campbell County,-0.396721683,-0.110009695,-0.848279476,0.117973911,-0.688414235,-0.454878922
19103,Iowa,Johnson County,-0.397051862,-0.919302563,-0.798116407,-1.11540312,1.377071339,-0.529508558
35028,New Mexico,Los Alamos County,-0.397195063,-2.22147772,1.247122367,-1.556796996,1.071357386,-0.526180352
6095,California,Solano County,-0.397740803,-0.719378557,-0.947073482,-1.509308177,1.854558325,-0.667502125
46127,South Dakota,Union County,-0.398038762,-1.443960511,-0.821186985,0.917935292,-0.723282064,0.08030046
49041,Utah,Sevier County,-0.398290092,-0.190690669,-0.892096985,0.053803113,-0.676181926,-0.286283992
12089,Florida,Nassau County,-0.398319936,-0.280738872,-0.904593217,-0.364527888,0.137146625,-0.578886329
5131,Arkansas,Sebastian County,-0.398477161,0.020710169,-0.791538402,-1.008575341,0.357200198,-0.57018243
49039,Utah,Sanpete County,-0.39857581,-0.502474835,-0.589010123,-0.161919676,-0.647775637,-0.091698779
47009,Tennessee,Blount County,-0.39863821,-0.353119674,-0.772601251,-0.32081286,0.130961639,-0.677618904
47157,Tennessee,Shelby County,-0.398656105,0.781029971,-0.920562834,-1.870431745,0.754482641,-0.737798556
48357,Texas,Ochiltree County,-0.398762752,-0.824983981,0.065393958,-0.437876094,-0.623423113,-0.172924528
33013,New Hampshire,Merrimack County,-0.399001604,-1.103352302,-0.955343635,-0.079708078,0.619615115,-0.47621912
8107,Colorado,Routt County,-0.399309906,-1.556540741,0.119277547,0.13686546,-0.659420138,-0.03673166
6115,California,Yuba County,-0.39950577,0.496308428,-0.892820547,-0.759562679,-0.358993505,-0.482460548
42035,Pennsylvania,Clinton County,-0.400453278,-0.069814903,-0.607772322,-0.07997233,-0.675408382,-0.569298455
55017,Wisconsin,Chippewa County,-0.400463477,-0.674572396,-0.8281081,-0.251126448,0.14973812,-0.398248563
48143,Texas,Erath County,-0.400763307,-0.178283412,-0.054976326,-0.396444312,-0.652388783,-0.721723703
51087,Virginia,Henrico County,-0.400960666,-0.82155649,-0.410529566,-1.089635316,0.852503338,-0.535585297
32007,Nevada,Elko County,-0.401968693,-1.194937059,-0.309447756,-0.448216042,0.166902253,-0.22414486
48203,Texas,Harrison County,-0.402450929,0.199701099,-0.462408982,-0.473192587,-0.646779329,-0.629574845
55087,Wisconsin,Outagamie County,-0.402612826,-1.090407933,-0.968728363,-0.769875661,1.291700403,-0.475752578
26111,Michigan,Midland County,-0.402868172,-0.629187346,-0.586541462,-0.425990254,0.311698988,-0.684320784
38089,North Dakota,Stark County,-0.40360605,-1.478465304,0.601837414,-0.471536002,-0.608852662,-0.061013697
8045,Colorado,Garfield County,-0.403809376,-0.989227523,-0.906124986,-0.510923363,0.865240909,-0.478011919
18063,Indiana,Hendricks County,-0.404273229,-1.538094754,-0.228993977,-0.997202455,1.44793902,-0.705013977
34001,New Jersey,Atlantic County,-0.404571845,-0.009877928,-0.561438394,-0.904876852,-0.123961313,-0.422704738
29095,Missouri,Jackson County,-0.404856548,0.000577309,-0.575252333,-1.342874343,0.600552304,-0.707285679
21029,Kentucky,Bullitt County,-0.405044249,-0.504277475,0.359190914,-0.550338945,-0.634225734,-0.695570007
40147,Oklahoma,Washington County,-0.405638567,-0.054841926,-0.002453249,-0.793707888,-0.614043936,-0.563145838
53067,Washington,Thurston County,-0.405768502,-0.674391089,-0.883329249,-1.267574565,1.479204262,-0.682751868
19149,Iowa,Plymouth County,-0.405861807,-1.212107728,-0.391931132,0.26384323,-0.672538167,-0.01657524
38035,North Dakota,Grand Forks County,-0.406499828,-0.795106531,0.547479409,-0.821420813,-0.596682243,-0.366768963
48113,Texas,Dallas County,-0.40694621,0.224561443,-0.28033058,-1.767885574,0.512479005,-0.723555346
40087,Oklahoma,McClain County,-0.407464944,-0.586349858,-0.782496347,-0.125870021,0.129791314,-0.672399806
18157,Indiana,Tippecanoe County,-0.407799852,-0.614518616,-0.380858802,-1.266507236,1.019597999,-0.796712603
29101,Missouri,Johnson County,-0.407806228,-0.590133813,-0.180844466,-0.566650444,-0.040397983,-0.661004432
41067,Oregon,Washington County,-0.408346119,-1.077817451,-0.809826659,-1.457340436,1.949380133,-0.646126181
51093,Virginia,Isle of Wight County,-0.408792201,-0.773275576,-0.952551574,-0.03810456,0.285128388,-0.565157683
46065,South Dakota,Hughes County,-0.409437088,-1.062752072,0.673854684,-1.430597876,0.350227066,-0.577917241
19017,Iowa,Bremer County,-0.409674396,-1.39639557,-0.743193489,0.594630156,-0.691213634,0.187800555
51570,Virginia,Colonial Heights city,-0.409691924,-0.298183782,-0.026048639,-1.727408378,0.265291105,-0.262109925
12111,Florida,St. Lucie County,-0.409812448,-0.191601145,-0.758624599,-1.690685284,1.367110343,-0.775261555
29049,Missouri,Clinton County,-0.409876354,-0.65554335,-0.952269885,0.539729283,-0.710254157,-0.271043662
40137,Oklahoma,Stephens County,-0.410232157,-0.059662846,-0.314156635,-0.517529424,-0.635554547,-0.524257332
51121,Virginia,Montgomery County,-0.410396175,-0.729676193,-0.91620462,-0.734705319,1.014145747,-0.685540488
17161,Illinois,Rock Island County,-0.411294341,0.024761829,-0.673930082,-0.864712948,-0.335805909,-0.206784595
29063,Missouri,DeKalb County,-0.411848148,-0.776851512,-0.015781579,-0.176997238,-0.653294392,-0.43631602
8069,Colorado,Larimer County,-0.411951332,-1.109925708,0.486769901,-1.294026817,0.584637122,-0.72721116
17201,Illinois,Winnebago County,-0.41219724,0.267790939,-0.65239565,-1.329158967,-0.135051461,-0.21217106
18083,Indiana,Knox County,-0.413194821,-0.22958847,-0.767600765,-0.575250669,0.165188556,-0.658722755
23005,Maine,Cumberland County,-0.413581423,-0.93211983,-0.901125436,-0.430644992,0.558869575,-0.362886434
6013,California,Contra Costa County,-0.41361348,-1.226162341,-0.232894904,-1.247295775,1.299710807,-0.661425185
29135,Missouri,Moniteau County,-0.413809354,-0.640029568,-0.520638762,-0.003699194,-0.662757909,-0.241921338
42043,Pennsylvania,Dauphin County,-0.413872064,-0.241285683,-0.140177631,-1.103775385,-0.131389676,-0.452731946
37057,North Carolina,Davidson County,-0.413940167,0.129563288,-0.921076753,-0.339543445,-0.644572248,-0.294071676
39025,Ohio,Clermont County,-0.413981438,-0.790888425,-0.600646082,-0.764752779,0.825460601,-0.739080504
1089,Alabama,Madison County,-0.414530532,-0.588731671,-0.764448195,-1.151603159,1.040268798,-0.608138433
18005,Indiana,Bartholomew County,-0.414615549,-0.689964831,-0.64441803,-0.652830985,0.570505062,-0.656368962
48497,Texas,Wise County,-0.417299721,-0.46954563,-0.610689993,0.202614337,-0.691029246,-0.517848071
40099,Oklahoma,Murray County,-0.41812458,-0.422750201,-0.894502394,0.081622088,-0.669966673,-0.185025719
39017,Ohio,Butler County,-0.418667433,-0.528188944,-0.109846764,-0.997920067,0.301661887,-0.759043278
21117,Kentucky,Kenton County,-0.419327408,-0.341987324,-0.714340996,-1.121686838,0.774221369,-0.69284325
51137,Virginia,Orange County,-0.419469353,-0.745032244,-0.322642359,0.199685054,-0.688198693,-0.541158525
42065,Pennsylvania,Jefferson County,-0.419707253,-0.076408653,-0.848015685,-0.090245952,-0.666839369,-0.417026608
34027,New Jersey,Morris County,-0.41991226,-2.069610011,0.512231563,-0.752260319,0.788191669,-0.578114203
13157,Georgia,Jackson County,-0.420261859,-0.348724677,-0.466640094,-0.246017801,-0.649583592,-0.390343129
29021,Missouri,Buchanan County,-0.420441826,0.059147654,-0.881658689,-1.372600689,0.779929746,-0.68702715
55009,Wisconsin,Brown County,-0.420639147,-0.776118038,-0.940286046,-1.14883052,1.317836921,-0.555798052
42125,Pennsylvania,Washington County,-0.421250395,-0.419022291,-0.733034609,-0.477029666,0.265615911,-0.742781322
12071,Florida,Lee County,-0.421441859,-0.021219324,-0.89090239,-0.888049735,0.329572368,-0.636610213
41071,Oregon,Yamhill County,-0.421614108,-0.035259971,-0.803671211,-0.909794673,0.081667487,-0.441012171
42019,Pennsylvania,Butler County,-0.42204058,-1.078780754,-0.238119,-0.399815269,0.16433075,-0.557818626
8065,Colorado,Lake County,-0.422445693,-0.06585731,-0.296548004,-0.805119051,-0.603308747,-0.341395352
13113,Georgia,Fayette County,-0.42320764,-1.494087109,0.013325883,-1.014607785,0.776992435,-0.397661626
18039,Indiana,Elkhart County,-0.423899487,-0.394676095,-0.509466594,-0.845043382,0.261891729,-0.632203092
17157,Illinois,Randolph County,-0.424007666,-0.175346627,-0.941262639,-0.006318336,-0.669303779,-0.32780695
39097,Ohio,Madison County,-0.424302042,-0.746674159,0.053227053,-0.074791381,-0.669042094,-0.684229627
13217,Georgia,Newton County,-0.424716507,0.758152914,-0.347881182,-1.376610061,-0.57188327,-0.585360935
17113,Illinois,McLean County,-0.424730154,-0.732558891,-0.426014898,-1.105979512,0.583979339,-0.443076808
42037,Pennsylvania,Columbia County,-0.425015799,-0.40299345,-1.005945783,-0.347175309,0.153855189,-0.522819643
46079,South Dakota,Lake County,-0.425359309,-1.279229227,0.194473334,0.231470772,-0.685723381,-0.587788044
12053,Florida,Hernando County,-0.42571911,0.104440551,-0.879126374,-0.828556772,0.063042517,-0.58839547
8029,Colorado,Delta County,-0.425768358,0.07325947,-0.950715132,-0.321159876,-0.643714526,-0.286511726
39011,Ohio,Auglaize County,-0.425781473,-1.147792974,-0.042493705,0.096935686,-0.668288232,-0.36726814
42121,Pennsylvania,Venango County,-0.426103346,0.217252203,-0.908281866,-0.274380176,-0.656723237,-0.508383653
17141,Illinois,Ogle County,-0.426341103,-0.518822647,-0.92064586,0.08316488,-0.339284224,-0.436117665
27039,Minnesota,Dodge County,-0.426986585,-1.240474811,-0.649956129,0.106338899,0.115389171,-0.466230056
48231,Texas,Hunt County,-0.427044825,0.09623289,-0.660691393,-0.252516399,-0.662076398,-0.656172825
19049,Iowa,Dallas County,-0.428202317,-1.591184623,0.571234638,-0.283040845,-0.435261223,-0.402759532
54039,West Virginia,Kanawha County,-0.42834359,0.354846187,-0.802345319,-0.612519003,-0.627418223,-0.454281592
42095,Pennsylvania,Northampton County,-0.428551919,-0.742018612,-0.654947871,-0.845457362,0.631080411,-0.531416163
33011,New Hampshire,Hillsborough County,-0.428960199,-1.206894296,-0.213389154,-0.652856715,0.437367253,-0.509028081
18051,Indiana,Gibson County,-0.429570955,-0.837278383,-0.655404027,0.279055652,-0.682850018,-0.251377997
27169,Minnesota,Winona County,-0.430084302,-0.908855907,-0.691068096,-0.417690228,0.540209782,-0.67301706
39117,Ohio,Morrow County,-0.430201914,-0.530088683,-0.898625928,0.494706028,-0.713031345,-0.503969641
48423,Texas,Smith County,-0.430309502,0.030143334,-0.959389653,-0.983111706,0.478038554,-0.717228037
48007,Texas,Aransas County,-0.430599477,0.656665994,-0.893287379,-0.612013758,-0.637693192,-0.666669049
29169,Missouri,Pulaski County,-0.430738217,-0.274803861,-0.762577478,-1.029925007,0.569695768,-0.656080506
